Video Time,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted
06:17.3,0.7761796,0.09139572,0.04273109,0.001146758,0.004197388,0.000338197,0.000023957
06:17.4,0.7796188,0.08800609,0.04240261,0.001135127,0.004215794,0.000342446,0.000024754
06:17.4,0.7834958,0.08423968,0.04287757,0.001113728,0.004212764,0.00034987,0.000025721
06:17.5,0.7876212,0.08123917,0.04285844,0.001094399,0.004236131,0.000356646,0.000026175
06:17.5,0.7869567,0.07840915,0.04445691,0.001073556,0.004163717,0.000373402,0.000027031
06:17.6,0.7853227,0.07895213,0.04400943,0.001038164,0.004159512,0.00037379,0.000026493
06:17.6,0.7857458,0.07703037,0.0446465,0.001022636,0.00414239,0.000378066,0.000026728
06:17.6,0.7849435,0.07825678,0.04400805,0.000990241,0.004088749,0.000375015,0.000026377
06:17.7,0.7831824,0.07720246,0.04409185,0.00097424,0.004053807,0.000381036,0.000026212
06:17.8,0.7822791,0.07900391,0.0433154,0.000943325,0.003997484,0.000376457,0.000025795
06:17.8,0.7821947,0.07829529,0.04325862,0.000931666,0.003938185,0.000378395,0.00002592
06:17.9,0.7818106,0.07653963,0.04392858,0.000924835,0.003871525,0.000386905,0.00002648
06:17.9,0.7836813,0.07454857,0.04465811,0.000919262,0.003821772,0.000398061,0.000026858
06:17.9,0.7820055,0.07422945,0.04489185,0.000902771,0.003753503,0.00040572,0.000026715
06:18.0,0.7816213,0.07306002,0.04514189,0.000883403,0.003723047,0.000415565,0.000027177
06:18.1,0.7800285,0.07185117,0.04546706,0.000861562,0.003684323,0.000427472,0.000027725
06:18.1,0.7749382,0.0734995,0.0453354,0.000818453,0.003648353,0.000434354,0.000027282
06:18.2,0.7682105,0.07579671,0.04418979,0.000789223,0.0036337,0.000435871,0.00002679
06:18.2,0.7619555,0.07644428,0.04481378,0.000768067,0.00356019,0.000438718,0.000027931
06:18.2,0.6791937,0.109832,0.04287627,0.000700367,0.003673034,0.00040805,0.000025426
06:18.3,0.6194193,0.1347741,0.0416887,0.000653302,0.003714422,0.000384035,0.000023817
06:18.4,0.5904516,0.1537495,0.0398612,0.000640369,0.003788652,0.000355655,0.000022692
06:18.4,0.5776674,0.1616817,0.03859261,0.000656916,0.003927182,0.000335203,0.000021989
06:18.5,0.5817398,0.1617597,0.0372909,0.000690823,0.004156925,0.000321556,0.000021441
06:18.5,0.5869681,0.1613239,0.03621643,0.000721778,0.004429254,0.00031134,0.000020583
06:18.6,0.6027901,0.1559631,0.03610859,0.000771008,0.004557581,0.000305079,0.000020704
06:18.6,0.6172159,0.1503519,0.03615448,0.000807693,0.00465198,0.000304507,0.000020695
06:18.7,0.6337414,0.1432457,0.03649046,0.000855898,0.004757229,0.0003054,0.000020863
06:18.7,0.6497463,0.1363513,0.03665429,0.000900964,0.004820949,0.000307993,0.000021113
06:18.8,0.6600906,0.1329857,0.03653866,0.000907043,0.00490803,0.000308838,0.000020571
06:18.8,0.668631,0.1291503,0.03677668,0.000927368,0.004952729,0.000310544,0.000020466
06:18.9,0.6759467,0.1293499,0.03551485,0.00093173,0.005045543,0.000304062,0.000019711
06:18.9,0.6819512,0.1285102,0.03493484,0.000934453,0.005094899,0.000302451,0.000019249
06:18.9,0.6939392,0.1255162,0.03442316,0.000949835,0.005109367,0.000300933,0.000018928
06:19.0,0.7050866,0.1217793,0.03431587,0.000954625,0.005122603,0.000303829,0.000018917
06:19.0,0.7170268,0.1176021,0.03431314,0.000945566,0.005153329,0.000309371,0.000019103
06:19.1,0.7263547,0.1124845,0.03437276,0.00094915,0.005153,0.000321228,0.00001946
06:19.2,0.7343037,0.1074889,0.03491842,0.000961387,0.005159007,0.000325944,0.000019906
06:19.2,0.7354392,0.1062906,0.03522125,0.000947871,0.005117414,0.0003266,0.000019764
06:19.3,0.7352608,0.1038214,0.03600427,0.000940345,0.005049558,0.00033595,0.000019949
06:19.3,0.736886,0.101441,0.03689553,0.000925621,0.004952939,0.000341869,0.000020439
06:19.3,0.6855011,0.1209939,0.038098,0.000865669,0.00477978,0.000333113,0.000019648
06:19.4,0.6548181,0.1337332,0.04140984,0.000829166,0.004511966,0.000327743,0.000019857
06:19.5,0.6413654,0.1436272,0.04059285,0.00082677,0.004503865,0.000311911,0.000019045
06:19.5,0.6481072,0.144653,0.03876277,0.000853768,0.004594254,0.000302566,0.000018444
06:19.6,0.6607474,0.1410485,0.03748613,0.000887837,0.004671674,0.000300633,0.000018
06:19.6,0.6754683,0.137455,0.03680948,0.00090055,0.004710733,0.000300928,0.00001776
06:19.6,0.6900345,0.1335989,0.03630279,0.000905028,0.004717394,0.00030109,0.000017646
06:19.7,0.6933163,0.1324584,0.03680566,0.000888925,0.00460255,0.000302411,0.000017828
06:19.8,0.6965151,0.1305449,0.03789846,0.000875477,0.004464255,0.00030741,0.000018122
06:19.8,0.6926813,0.131053,0.03843986,0.000853113,0.004334541,0.000316644,0.000017846
06:19.9,0.6927413,0.1287346,0.03924957,0.000842825,0.004242745,0.000328196,0.000017967
06:19.9,0.691739,0.1291487,0.03949928,0.000818347,0.004218989,0.000330361,0.000017497
06:20.0,0.6953161,0.1254194,0.04068432,0.000815111,0.004108873,0.000339952,0.000017894
06:20.0,0.7016315,0.1238662,0.0409036,0.00080146,0.003998716,0.000343497,0.000018204
06:20.0,0.7004142,0.1247639,0.04048975,0.000773632,0.003966195,0.000345434,0.000017983
06:20.1,0.699753,0.1244877,0.04047887,0.000762599,0.003883398,0.000350823,0.000018085
06:20.1,0.7019967,0.124163,0.0399358,0.000753026,0.003798501,0.000353348,0.000018364
06:20.2,0.7048606,0.1220307,0.0400866,0.000739484,0.003746385,0.00035977,0.000018758
06:20.3,0.708629,0.1207492,0.04018239,0.000726786,0.003673408,0.000362539,0.000018976
06:20.3,0.7126207,0.1179795,0.04071221,0.000715738,0.003607351,0.000374545,0.000019151
06:20.4,0.7172384,0.1155796,0.04148838,0.000702737,0.003537211,0.000382796,0.000019574
06:20.4,0.7205451,0.113242,0.04168581,0.000698305,0.00349992,0.000389267,0.000019643
06:20.5,0.7251439,0.1120535,0.0411894,0.000686142,0.003448328,0.000390117,0.000019633
06:20.5,0.7212887,0.1137571,0.04052268,0.0006674,0.003423238,0.000391015,0.000019159
06:20.6,0.7003958,0.119273,0.04197825,0.00064367,0.003311904,0.000399016,0.000019102
06:20.6,0.6225725,0.1647331,0.04032501,0.000588482,0.003423797,0.000373304,0.000017232
06:20.6,0.5754462,0.1965349,0.03794594,0.000570756,0.003526349,0.000342658,0.000015989
06:20.7,0.5509298,0.2172558,0.03573098,0.000581437,0.003623197,0.000316042,0.000015209
06:20.8,0.5495182,0.2297499,0.0335856,0.000615139,0.003747994,0.000291349,0.00001463
06:20.8,0.5585846,0.2329058,0.03196367,0.000654563,0.003911742,0.000274167,0.000014328
06:20.9,0.5767626,0.2268315,0.03116204,0.00070668,0.004032347,0.000263595,0.000014592
06:20.9,0.5981973,0.219829,0.03034597,0.00074647,0.004171052,0.000258664,0.000014702
06:21.0,0.6163891,0.2117665,0.0297734,0.000779087,0.004320967,0.000255235,0.000014512
06:21.0,0.6341096,0.1999332,0.02983974,0.000826427,0.004466198,0.000256778,0.000015017
06:21.1,0.6498531,0.1884991,0.03029779,0.000853553,0.004566006,0.000261369,0.000015466
06:21.1,0.6653869,0.1782479,0.0310177,0.000873675,0.004548026,0.000271098,0.000015931
06:21.2,0.6787763,0.1687489,0.03180189,0.000888813,0.004532505,0.000282389,0.000016343
06:21.2,0.690463,0.1599212,0.03257944,0.000904119,0.004528805,0.000290939,0.000016753
06:21.2,0.6988838,0.1563517,0.03214283,0.000901491,0.004573692,0.000295037,0.000016636
06:21.3,0.7117643,0.1488847,0.03207247,0.000901447,0.004625773,0.000304903,0.000016914
06:21.4,0.7182378,0.1450158,0.03186471,0.000885593,0.004682173,0.000312316,0.000016874
06:21.4,0.724628,0.1404879,0.03201327,0.000875646,0.00471451,0.000322816,0.000016971
06:21.5,0.7278409,0.1387962,0.0317892,0.000844823,0.00470563,0.000332519,0.000016607
06:21.5,0.7349607,0.1319962,0.03208783,0.000819027,0.004755999,0.000352613,0.000016635
06:21.6,0.7408164,0.1258548,0.03264336,0.000787792,0.004803236,0.000373218,0.000016723
06:21.6,0.7463235,0.1176542,0.03395361,0.000764104,0.004885864,0.000397883,0.000016872
06:21.6,0.751161,0.1103703,0.03441471,0.000736759,0.004968745,0.00042465,0.000017019
06:21.7,0.7565247,0.1038208,0.03516178,0.000718328,0.004960726,0.000440483,0.000017664
06:21.7,0.6749515,0.1336963,0.03499897,0.000646389,0.004898891,0.00042432,0.000016311
06:21.8,0.6206658,0.1480747,0.03815072,0.000589483,0.004737627,0.000435788,0.00001588
06:21.9,0.6011697,0.1599122,0.03738662,0.000573226,0.004725609,0.000409108,0.000015389
06:21.9,0.6051276,0.1651016,0.03580904,0.000576853,0.004809446,0.000382788,0.000015167
06:22.0,0.6140947,0.1654274,0.03479528,0.000603464,0.004853184,0.000363546,0.000014947
06:22.0,0.6328322,0.1600139,0.03405363,0.000642987,0.004907894,0.000348388,0.000015231
06:22.1,0.6521769,0.1519968,0.03414708,0.000678154,0.004919438,0.000339914,0.000015831
06:22.1,0.6706198,0.1432685,0.03490039,0.000707231,0.004929553,0.00033863,0.000016629
06:22.2,0.687246,0.135988,0.03470758,0.000726419,0.004981376,0.000335802,0.000016856
06:22.2,0.7031544,0.1269837,0.03592216,0.000747698,0.004928824,0.000345289,0.000018277
06:22.3,0.7162904,0.1196031,0.03754735,0.000759537,0.004822914,0.000356055,0.000019415
06:22.3,0.7289951,0.1142774,0.03769402,0.000758208,0.004809073,0.000358269,0.000019962
06:22.3,0.7405652,0.1057315,0.04060639,0.000784197,0.004739605,0.000373552,0.000022143
06:22.4,0.7516792,0.09963407,0.04135343,0.000789214,0.004732926,0.000382272,0.000022631
06:22.5,0.7608176,0.09234945,0.04345336,0.000819126,0.00469513,0.000399014,0.000024395
06:22.5,0.7690469,0.08883884,0.04389546,0.000808666,0.004607636,0.000403683,0.000024795
06:22.6,0.7753207,0.08423845,0.04526262,0.000822413,0.004529592,0.000409897,0.000025951
06:22.6,0.7834405,0.08003545,0.0467201,0.000829175,0.004409924,0.000416317,0.000027487
06:22.7,0.7897807,0.07760547,0.04668229,0.000817654,0.004325256,0.000418903,0.00002771
06:22.7,0.7958003,0.07402655,0.04730766,0.000818257,0.004247723,0.000426796,0.000028621
06:22.7,0.8006078,0.07174531,0.04708959,0.000813768,0.004178352,0.000429983,0.000028675
06:22.8,0.8042298,0.06939188,0.04740869,0.000808482,0.004075526,0.000441219,0.000029267
06:22.8,0.8093699,0.0674997,0.04790518,0.000801516,0.00399325,0.000440581,0.000029855
06:22.9,0.8125904,0.06715314,0.04758482,0.000792774,0.003973579,0.000433378,0.000029271
06:23.0,0.8163313,0.06489433,0.04797521,0.000803326,0.003979831,0.000427926,0.000029786
06:23.0,0.8181293,0.06615401,0.04658451,0.000790989,0.003990413,0.000419683,0.000028976
06:23.1,0.82279,0.0647121,0.04626894,0.000793705,0.003988506,0.000412865,0.000029517
06:23.1,0.8273799,0.06327092,0.04612672,0.000791997,0.003979351,0.000416639,0.000029807
06:23.2,0.8285163,0.06396623,0.04574433,0.000778336,0.003966695,0.000415365,0.000029245
06:23.2,0.8303701,0.06262029,0.04597692,0.000764015,0.003988615,0.000421115,0.000029232
06:23.3,0.832032,0.0613859,0.04617791,0.00075313,0.003953147,0.000428418,0.000029918
06:23.3,0.830292,0.06172264,0.04553129,0.000741,0.003924509,0.000433213,0.000029613
06:23.4,0.8297904,0.06051151,0.04597477,0.000741446,0.003891445,0.000437791,0.000030242
06:23.4,0.8306559,0.05894067,0.04665205,0.000734182,0.003856578,0.000445212,0.000030971
06:23.4,0.8327492,0.05703709,0.04677461,0.000744806,0.003873046,0.000447822,0.000031487
06:23.5,0.8354039,0.05524927,0.04732671,0.000749134,0.00386256,0.000447147,0.000032442
06:23.6,0.8361511,0.05574807,0.04680341,0.000732601,0.003816763,0.000441285,0.000032356
06:23.6,0.8378004,0.05479224,0.04688511,0.000732801,0.003786218,0.000440593,0.000032956
06:23.7,0.838735,0.05541876,0.04574317,0.000715676,0.003753841,0.000443183,0.000032596
06:23.7,0.8422516,0.05525718,0.04489898,0.000706555,0.003734818,0.000436955,0.00003302
06:23.8,0.8451375,0.0549956,0.04415608,0.000695101,0.003722095,0.000434456,0.000033002
06:23.8,0.8402652,0.05665834,0.04497969,0.000684308,0.00364384,0.000429838,0.000033144
06:23.9,0.7831297,0.07760197,0.04425804,0.00063733,0.003642854,0.000412034,0.000030337
06:23.9,0.7503859,0.08603799,0.04767,0.000611953,0.003546017,0.000418852,0.000029709
06:23.9,0.7493873,0.09466542,0.04564306,0.000631994,0.00362477,0.000387979,0.000028324
06:24.0,0.7554411,0.09669495,0.0442371,0.000680122,0.003726271,0.000364407,0.000028009
06:24.0,0.7651311,0.09663951,0.0431303,0.000741151,0.003828153,0.000343954,0.000028098
06:24.1,0.7750529,0.09752353,0.04120119,0.000796253,0.003970744,0.000325754,0.000027224
06:24.2,0.784653,0.09444576,0.04079831,0.000857348,0.004102384,0.000317917,0.000027435
06:24.2,0.793595,0.09315757,0.03989445,0.000888633,0.004250618,0.000311345,0.000026658
06:24.3,0.803175,0.09044962,0.03934122,0.00093204,0.004380203,0.000305216,0.000026636
06:24.3,0.8119135,0.08711708,0.03862495,0.000982147,0.004516462,0.000298721,0.000027091
06:24.4,0.8210695,0.08361843,0.03828335,0.001008971,0.004621433,0.00029444,0.00002742
06:24.4,0.8257948,0.08231054,0.03773844,0.001001179,0.004718954,0.000296678,0.000026711
06:24.4,0.83061,0.07907394,0.03785054,0.001009197,0.004832976,0.000300833,0.00002699
06:24.5,0.8356454,0.07526375,0.03818759,0.001016764,0.004931088,0.000307102,0.000027518
06:24.6,0.8377324,0.07425768,0.03775509,0.000993959,0.00498232,0.000312823,0.00002697
06:24.6,0.8403935,0.07228474,0.03794622,0.000986055,0.004994454,0.000318808,0.000027336
06:24.7,0.8453498,0.0694115,0.03810536,0.000978514,0.005015315,0.000329441,0.000027863
06:24.7,0.8474917,0.06877052,0.03786825,0.000954649,0.005030668,0.000340818,0.000027298
06:24.8,0.84917,0.06802105,0.03797136,0.000926673,0.004991684,0.000351577,0.000027941
06:24.8,0.8497114,0.06595429,0.03866025,0.000914393,0.00493999,0.00036857,0.000028721
06:24.9,0.8290657,0.07366706,0.03906925,0.000860667,0.004735724,0.000374904,0.000027812
06:24.9,0.7914939,0.08277784,0.04075973,0.000788052,0.004557738,0.000422055,0.000026526
06:25.0,0.7666596,0.09242538,0.04320993,0.000735456,0.004403899,0.000440091,0.000026135
06:25.0,0.7565061,0.09956355,0.04228698,0.000727297,0.004428737,0.000426607,0.000025498
06:25.0,0.7599831,0.1029666,0.04052898,0.000761752,0.004570803,0.000400215,0.000024592
06:25.1,0.7670705,0.1014511,0.03993708,0.000817282,0.004683772,0.000385526,0.000024709
06:25.1,0.7781641,0.1006833,0.03796559,0.000864689,0.004940038,0.000363976,0.000024039
06:25.2,0.7896638,0.09645695,0.0372181,0.000913414,0.005134248,0.000352609,0.000024215
06:25.3,0.8020095,0.09222618,0.03658946,0.000949142,0.005218195,0.000343997,0.00002468
06:25.3,0.8124185,0.08799534,0.0363326,0.000977317,0.005304048,0.000337767,0.000025137
06:25.4,0.822364,0.08425453,0.03616126,0.00100661,0.005368762,0.000327217,0.0000257
06:25.4,0.8319504,0.08033928,0.03612154,0.001036472,0.005416788,0.000320458,0.000026174
06:25.4,0.8390846,0.0767145,0.03650599,0.001052617,0.005406804,0.000318737,0.000026624
06:25.5,0.8413453,0.07588891,0.03638672,0.001042662,0.005437624,0.000318019,0.000025874
06:25.5,0.8431928,0.0720754,0.03884714,0.001052858,0.005403318,0.000325915,0.000026899
06:25.6,0.8459815,0.07077907,0.03899929,0.001040932,0.005369341,0.000326199,0.00002639
06:25.7,0.8503036,0.06756053,0.04086777,0.001048719,0.005324918,0.000326969,0.00002748
06:25.7,0.8515375,0.06694946,0.0412874,0.001027092,0.005300036,0.000328005,0.000026752
06:25.8,0.8539504,0.06862477,0.04019769,0.001008807,0.00532684,0.00030995,0.000026156
06:25.8,0.8564276,0.06956514,0.03921188,0.000997671,0.005348109,0.000292315,0.000025666
06:25.9,0.8595835,0.06925552,0.03850488,0.000985476,0.005326578,0.000275726,0.000026195
06:25.9,0.8622153,0.07018862,0.0371728,0.000991434,0.00524224,0.000252903,0.000026758
06:26.0,0.8641803,0.07102315,0.03588497,0.000998122,0.005142532,0.000232464,0.000027561
06:26.0,0.8647926,0.0708148,0.03546274,0.001040619,0.005035089,0.00021169,0.000028964
06:26.1,0.8655567,0.06862395,0.03607091,0.001084793,0.004937625,0.000194548,0.000031925
06:26.1,0.8671159,0.06676628,0.0373391,0.001115139,0.00482547,0.000178603,0.000034957
06:26.1,0.8725516,0.06340808,0.03773784,0.001158646,0.004781274,0.000163567,0.000039477
06:26.2,0.8765307,0.0603726,0.03845516,0.001211154,0.004759928,0.000147833,0.000044352
06:26.3,0.8813833,0.05733641,0.039139,0.001251366,0.004722114,0.000134218,0.000050097
06:26.3,0.8621095,0.06655896,0.03897361,0.001202272,0.004793493,0.000120556,0.000049749
06:26.4,0.8483312,0.07124922,0.04028844,0.001197588,0.004779664,0.00010952,0.000051587
06:26.4,0.8507551,0.07434013,0.03898931,0.001284546,0.004888674,0.000097198,0.000054692
06:26.5,0.8574501,0.07322505,0.03731646,0.001439011,0.005176153,0.000086487,0.000057776
06:26.5,0.8652287,0.07068453,0.03569017,0.001625679,0.005460777,0.000077503,0.000061322
06:26.6,0.8706318,0.06867929,0.03426324,0.001780683,0.00566706,0.000070309,0.00006388
06:26.6,0.8681959,0.07283207,0.03191997,0.001792571,0.00586541,0.000064786,0.000062894
06:26.6,0.8686699,0.07354606,0.0300913,0.001885003,0.006088014,0.000060021,0.000063996
06:26.7,0.8655041,0.07794834,0.02763515,0.001971142,0.00639736,0.000057423,0.000061924
06:26.8,0.8634691,0.08165705,0.0252114,0.002038441,0.006875375,0.000056098,0.000058992
06:26.8,0.8591937,0.08491162,0.02320189,0.002060668,0.007316857,0.00005786,0.00005559
06:26.9,0.8518772,0.08813865,0.02156195,0.002113842,0.007568459,0.000060794,0.000053073
06:26.9,0.8467407,0.08829835,0.02018183,0.002120679,0.007958594,0.000066997,0.000050608
06:27.0,0.8458833,0.08679429,0.01913721,0.002085211,0.008319444,0.000074614,0.000048575
06:27.0,0.8469277,0.08336526,0.01871886,0.002029699,0.008624892,0.000083757,0.000046911
06:27.1,0.8484827,0.08087886,0.01873021,0.00192883,0.008699127,0.000095728,0.000044777
06:27.1,0.8521407,0.0771616,0.01911434,0.001826956,0.008913541,0.000105063,0.000043852
06:27.1,0.8606218,0.07235101,0.01942937,0.001718645,0.009171367,0.000115766,0.000042909
06:27.2,0.8695861,0.06731454,0.01997012,0.00161973,0.009418012,0.000127636,0.000041649
06:27.3,0.8776109,0.06193133,0.02077536,0.001538359,0.009602839,0.000142559,0.000041378
06:27.3,0.8854743,0.05721247,0.02207032,0.001448965,0.009814857,0.000159769,0.000040294
06:27.4,0.8928306,0.05355853,0.02261068,0.001365225,0.00991624,0.000174958,0.000038873
06:27.4,0.9002027,0.04980858,0.02375491,0.001280671,0.009911428,0.000189791,0.000038044
06:27.5,0.9062781,0.04733977,0.0246543,0.001203253,0.009663978,0.000204659,0.000036551
06:27.5,0.9121599,0.04464591,0.02593992,0.001133532,0.009321257,0.00022081,0.000036129
06:27.6,0.916899,0.04162426,0.02791875,0.001079251,0.009041056,0.00023461,0.000036332
06:27.6,0.9210016,0.03946136,0.02942478,0.00102824,0.008756733,0.000242232,0.00003615
06:27.7,0.9250083,0.03684337,0.03103279,0.000987168,0.008576021,0.000248872,0.000036342
06:27.7,0.9284889,0.03484587,0.03208933,0.00095408,0.00829694,0.000253906,0.000036071
06:27.7,0.9319081,0.0321455,0.03408407,0.000938643,0.007979301,0.000253125,0.000038295
06:27.8,0.9349893,0.03012785,0.03581008,0.000895733,0.007619864,0.000258661,0.000038733
06:27.8,0.9370725,0.02793816,0.03799779,0.000873994,0.007370459,0.000265132,0.000040356
06:27.9,0.9389549,0.02648878,0.03957446,0.000855043,0.007037939,0.000265264,0.000041564
06:28.0,0.941274,0.02509334,0.040569,0.000838523,0.006703904,0.000266232,0.000042621
06:28.0,0.9426194,0.02361212,0.0417282,0.000832529,0.00647615,0.00027022,0.000044596
06:28.1,0.9442002,0.023034,0.04214395,0.000801157,0.006135692,0.000277681,0.000045899
06:28.1,0.9455584,0.0226103,0.04197292,0.000771427,0.005838514,0.000285897,0.000047223
06:28.2,0.946085,0.02184001,0.04220504,0.000753171,0.005622027,0.000291537,0.000049689
06:28.2,0.9472386,0.0220674,0.04092393,0.000727234,0.00541935,0.000294105,0.000050363
06:28.2,0.948672,0.02178064,0.03978677,0.000713152,0.005303539,0.000293021,0.000051409
06:28.3,0.948917,0.02244464,0.03830472,0.000683189,0.005202175,0.000298102,0.000050472
